tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:28:10 +0000 UTC,20007,8112000,1556894163,51376000,9864296669,2512252,482172945,47724854,9163287647,22836,9273,118091216
2022-03-21 11:28:20 +0000 UTC,20008,8160000,1566119346,51680000,9922669718,2526036,484821017,47985767,9213384732,22839,9307,118978833
2022-03-21 11:28:30 +0000 UTC,20008,8208000,1575348021,51984000,9981069673,2539816,487469524,48247005,9263555281,22846,9349,120060110
2022-03-21 11:28:40 +0000 UTC,20008,8256000,1584543783,52288000,10039427054,2553553,490102536,48508024,9313663218,22846,9376,120765650
2022-03-21 11:28:50 +0000 UTC,20008,8304000,1593783168,52592000,10097750861,2567267,492742856,48768598,9363653905,22856,9412,121715246
2022-03-21 11:29:00 +0000 UTC,20008,8352000,1602993471,52896000,10156124492,2580948,495367077,49029259,9413693502,22861,9450,122731225
2022-03-21 11:29:10 +0000 UTC,20008,8400000,1612213473,53200000,10214495547,2594608,497990387,49289931,9463751353,22922,9578,126164509
2022-03-21 11:29:20 +0000 UTC,20008,8448000,1621410867,53504000,10272859310,2608382,500631659,49549624,9513596241,22985,9704,129564014
2022-03-21 11:29:30 +0000 UTC,20008,8496000,1630641066,53808000,10331252542,2621989,503247698,49808219,9563270017,23045,9834,133093161
2022-03-21 11:29:40 +0000 UTC,20008,8544000,1639849557,54112000,10389631838,2635638,505866097,50066023,9612783399,23046,9856,133693532
2022-03-21 11:29:50 +0000 UTC,20008,8592000,1649060652,54416000,10448004327,2649174,508462749,50323732,9662270091,23050,9886,134517221
2022-03-21 11:30:00 +0000 UTC,20008,8640000,1658290920,54720000,10506361308,2662770,511078361,50581448,9711750600,23050,9916,135353743
2022-03-21 11:30:10 +0000 UTC,20008,8688000,1667498727,55024000,10564712510,2676326,513677891,50839314,9761241346,23055,9955,136449569
2022-03-21 11:30:20 +0000 UTC,20008,8736000,1676709861,55328000,10623068068,2689860,516275132,51096814,9810671338,23057,9986,137307069
2022-03-21 11:30:30 +0000 UTC,20008,8784000,1685929413,55632000,10681407791,2703359,518865053,51354585,9860133202,23058,10009,137946060
2022-03-21 11:30:40 +0000 UTC,20008,8832000,1695154449,55936000,10739782125,2716947,521475907,51612382,9909640065,23122,10130,141373515
2022-03-21 11:30:50 +0000 UTC,20008,8880000,1704374373,56240000,10798181487,2730432,524068319,51869085,9958969535,23129,10157,142145136
2022-03-21 11:31:00 +0000 UTC,20008,8928000,1713611112,56544000,10856543680,2743928,526666356,52125845,10008258147,23130,10184,142901154
2022-03-21 11:31:10 +0000 UTC,20008,8976000,1722825837,56848000,10914911989,2757400,529253583,52382116,10057462654,23192,10303,146318897
2022-03-21 11:31:20 +0000 UTC,20008,9024000,1732039590,57152000,10973285983,2770816,531831508,52637782,10106556730,23192,10328,147017429
2022-03-21 11:31:30 +0000 UTC,20008,9072000,1741252815,57456000,11031630738,2784246,534406644,52892987,10155525685,23258,10455,150701244
2022-03-21 11:31:40 +0000 UTC,20008,9120000,1750456884,57760000,11089997457,2797649,536977580,53147637,10204413768,23266,10505,152151075
2022-03-21 11:31:50 +0000 UTC,20009,9168000,1759670484,58064000,11148331126,2811068,539553991,53402151,10253252013,23268,10543,153260589
2022-03-21 11:32:00 +0000 UTC,20009,9216000,1768870530,58368000,11206706838,2824454,542118992,53656771,10302147475,23269,10572,154104148
2022-03-21 11:32:10 +0000 UTC,20009,9264000,1778079150,58672000,11265040363,2837862,544691310,53911115,10350964463,23274,10615,155390137
2022-03-21 11:32:20 +0000 UTC,20009,9312000,1787295969,58976000,11323418519,2851259,547261563,54165668,10399853768,23338,10739,159102814
2022-03-21 11:32:30 +0000 UTC,20009,9360000,1796514936,59280000,11381817706,2864584,549820225,54419530,10448617034,23338,10771,160069010
2022-03-21 11:32:40 +0000 UTC,20009,9408000,1805739831,59584000,11440173798,2877898,552376828,54672757,10497230649,23340,10808,161181006
2022-03-21 11:32:50 +0000 UTC,20009,9456000,1814955414,59888000,11498558716,2891175,554926914,54925752,10545819253,23341,10847,162372820
2022-03-21 11:33:00 +0000 UTC,20009,9504000,1824172614,60192000,11556941528,2904501,557487200,55179108,10594474119,23403,10972,166212994
2022-03-21 11:33:10 +0000 UTC,20009,9552000,1833397059,60496000,11615316497,2917813,560046136,55431259,10642887437,23404,11009,167362432
