tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:21:20 +0000 UTC,10006,3072000,589753944,19456000,3735619385,149344,28654678,1193172,229064736,13944,14851,157588635
2022-03-21 11:21:30 +0000 UTC,10006,3096000,594355056,19608000,3764817328,150118,28804133,1200999,230565608,14030,14979,160107686
2022-03-21 11:21:40 +0000 UTC,10006,3120000,598960407,19760000,3793998311,150898,28953058,1208760,232048661,14038,15010,160719826
2022-03-21 11:21:50 +0000 UTC,10006,3144000,603566781,19912000,3823200910,151650,29099022,1216635,233560759,14038,15011,160739366
2022-03-21 11:22:00 +0000 UTC,10006,3168000,608176137,20064000,3852383787,152447,29251575,1224266,235029200,14049,15050,161547328
2022-03-21 11:22:10 +0000 UTC,10006,3192000,612772140,20216000,3881589709,153204,29395394,1232101,236532599,14061,15086,162294943
2022-03-21 11:22:20 +0000 UTC,10006,3216000,617368662,20368000,3910751992,153958,29539161,1239929,238039564,14062,15094,162465358
2022-03-21 11:22:30 +0000 UTC,10006,3240000,621972621,20520000,3939949297,154755,29693082,1247786,239549254,14076,15117,162924237
2022-03-21 11:22:40 +0000 UTC,10006,3264000,626577795,20672000,3969129292,155471,29830036,1255483,241030336,14081,15132,163250771
2022-03-21 11:22:50 +0000 UTC,10006,3288000,631182813,20824000,3998324021,156225,29973843,1263357,242541497,14083,15141,163432348
2022-03-21 11:23:00 +0000 UTC,10006,3312000,635795052,20976000,4027536355,157015,30126140,1271174,244043623,14084,15151,163644668
2022-03-21 11:23:10 +0000 UTC,10006,3336000,640405539,21128000,4056708250,157816,30279241,1278725,245489805,14084,15151,163644668
2022-03-21 11:23:20 +0000 UTC,10006,3360000,645019608,21280000,4085898661,158545,30420897,1286478,246978173,14084,15151,163644668
2022-03-21 11:23:30 +0000 UTC,10006,3384000,649651935,21432000,4115067726,159319,30569961,1294158,248447187,14084,15151,163644668
2022-03-21 11:23:40 +0000 UTC,10006,3408000,654237762,21584000,4144241519,160113,30721955,1301868,249927773,14084,15151,163644668
2022-03-21 11:23:50 +0000 UTC,10006,3432000,658836102,21736000,4173408306,160845,30862010,1309860,251458292,14084,15151,163644668
2022-03-21 11:24:00 +0000 UTC,10006,3456000,663432906,21888000,4202591917,161586,31003382,1317616,252950377,14084,15151,163644668
2022-03-21 11:24:10 +0000 UTC,10006,3480000,668036214,22040000,4231765702,162339,31148006,1325401,254448709,14084,15151,163644668
2022-03-21 11:24:20 +0000 UTC,10006,3504000,672637464,22192000,4260932024,163096,31295136,1333023,255912142,14084,15151,163644668
2022-03-21 11:24:30 +0000 UTC,10006,3528000,677237178,22344000,4290108229,163826,31436739,1340784,257403526,14084,15151,163644668
2022-03-21 11:24:40 +0000 UTC,10006,3552000,681848931,22496000,4319275133,164559,31581806,1348715,258931527,14084,15151,163644668
2022-03-21 11:24:50 +0000 UTC,10006,3576000,686467278,22648000,4348437615,165340,31730781,1356422,260409585,14084,15151,163644668
2022-03-21 11:25:00 +0000 UTC,10006,3600000,691074033,22800000,4377625470,166125,31876073,1364066,261876047,14084,15151,163644668
2022-03-21 11:25:10 +0000 UTC,10007,3624000,695677161,22952000,4406796280,166916,32025138,1371718,263343682,14086,15151,163644668
2022-03-21 11:25:20 +0000 UTC,10008,3648000,700275252,23104000,4435998780,167716,32178034,1379460,264836353,14088,15151,163644668
2022-03-21 11:25:30 +0000 UTC,10009,3672000,704893782,23256000,4465192721,168495,32327382,1387111,266301327,14089,15151,163644668
2022-03-21 11:25:40 +0000 UTC,10009,3696000,709483083,23408000,4494397377,169290,32478820,1394963,267808464,14089,15151,163644668
2022-03-21 11:25:50 +0000 UTC,10009,3720000,714071919,23560000,4523605263,170011,32617378,1402717,269295057,14089,15151,163644668
